#Data_base;CNPJ_da_Administradora;Nome_da_Administradora;Código_do_segmento;Unidade_da_Federação_do_consorciado;Quantidade_de_consorciados_ativos_contemplados_por_lance;Quantidade_de_consorciados_ativos_contemplados_por_sorteio;Quantidade_de_consorciados_ativos_não_contemplados;Quantidade_de_consorciados_excluídos_contemplados;Quantidade_de_consorciados_excluídos_não_contemplados;Quantidade_de_consorciados_ativos_contemplados_por_lance_no_trimestre;Quantidade_de_consorciados_ativos_contemplados_por_sorteio_no_trimestre;Quantidade_de_consorciados_excluídos_contemplados_no_trimestre;Quantidade_de_adesões_no_trimestre
202409;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;SP;228;68;114;10;43;11;6;1;11
202409;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;SP;178;61;112;17;43;6;2;0;11
202409;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;SP;38;21;8;26;4;0;0;4;0
202409;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;TO;9;4;18;1;17;0;0;0;6
202409;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;TO;10;3;12;0;4;0;0;0;1
202409;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;TO;1;0;2;0;0;0;0;0;0
202409;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;TO;2;2;0;0;0;0;0;0;0
202409;02010478;BANCORBRÁS                                                  ;1;AC;1;2;2;1;14;0;0;0;0
202409;02010478;BANCORBRÁS                                                  ;3;AC;0;0;3;0;2;0;0;0;0
202409;02010478;BANCORBRÁS                                                  ;1;AL;5;4;17;4;28;0;0;1;0
202409;02010478;BANCORBRÁS                                                  ;3;AL;9;1;40;0;8;2;0;0;6
202409;02010478;BANCORBRÁS                                                  ;6;AL;2;0;3;0;3;0;0;0;1
202409;02010478;BANCORBRÁS                                                  ;1;AM;5;6;25;3;24;0;2;0;3
202409;02010478;BANCORBRÁS                                                  ;3;AM;7;2;23;0;13;0;0;0;2
202409;02010478;BANCORBRÁS                                                  ;6;AM;7;2;6;1;3;3;0;1;2
202409;02010478;BANCORBRÁS                                                  ;1;AP;2;1;4;0;7;0;0;0;0
202409;02010478;BANCORBRÁS                                                  ;3;AP;1;0;3;0;3;0;0;0;0
202409;02010478;BANCORBRÁS                                                  ;1;BA;35;22;147;101;457;3;0;68;21
202409;02010478;BANCORBRÁS                                                  ;3;BA;46;9;178;12;779;4;1;2;36
202409;02010478;BANCORBRÁS                                                  ;6;BA;11;3;20;42;166;4;1;32;5
202409;02010478;BANCORBRÁS                                                  ;1;CE;32;15;112;15;295;3;1;5;17
202409;02010478;BANCORBRÁS                                                  ;3;CE;110;7;532;3;344;12;0;0;89
202409;02010478;BANCORBRÁS                                                  ;6;CE;34;7;24;21;44;2;2;14;4
202409;02010478;BANCORBRÁS                                                  ;1;DF;1650;902;4401;1026;6438;53;27;280;337
202409;02010478;BANCORBRÁS                                                  ;3;DF;1725;228;3544;67;2142;124;20;4;537
202409;02010478;BANCORBRÁS                                                  ;6;DF;237;101;234;158;238;23;30;127;40
202409;02010478;BANCORBRÁS                                                  ;1;ES;7;5;41;7;17;0;0;4;8
202409;02010478;BANCORBRÁS                                                  ;3;ES;4;2;37;0;14;0;0;0;3
202409;02010478;BANCORBRÁS                                                  ;6;ES;3;1;4;0;3;0;1;0;2
202409;02010478;BANCORBRÁS                                                  ;1;GO;302;157;990;336;1690;10;4;99;99
202409;02010478;BANCORBRÁS                                                  ;3;GO;718;82;1540;23;1082;68;10;1;271
202409;02010478;BANCORBRÁS                                                  ;6;GO;143;27;144;53;158;19;5;38;38
202409;02010478;BANCORBRÁS                                                  ;1;MA;47;36;56;67;234;0;0;15;6
202409;02010478;BANCORBRÁS                                                  ;3;MA;25;2;51;0;35;0;0;0;11
202409;02010478;BANCORBRÁS                                                  ;6;MA;4;4;3;2;5;1;0;2;1
202409;02010478;BANCORBRÁS                                                  ;1;MG;105;50;556;43;408;9;4;8;81
202409;02010478;BANCORBRÁS                                                  ;3;MG;153;23;533;4;268;21;1;0;68
202409;02010478;BANCORBRÁS                                                  ;6;MG;44;17;80;13;66;2;2;6;6
202409;02010478;BANCORBRÁS                                                  ;1;MS;7;6;74;8;30;0;1;3;45
202409;02010478;BANCORBRÁS                                                  ;3;MS;8;0;38;0;15;1;0;0;8
202409;02010478;BANCORBRÁS                                                  ;6;MS;0;0;6;1;4;0;0;1;1
202409;02010478;BANCORBRÁS                                                  ;1;MT;22;9;80;12;79;0;0;5;12
202409;02010478;BANCORBRÁS                                                  ;3;MT;14;1;74;0;35;2;0;0;10
202409;02010478;BANCORBRÁS                                                  ;6;MT;9;1;15;4;13;4;1;3;6
202409;02010478;BANCORBRÁS                                                  ;1;PA;13;16;76;31;105;1;1;11;8
202409;02010478;BANCORBRÁS                                                  ;3;PA;19;4;43;0;25;2;0;0;4
202409;02010478;BANCORBRÁS                                                  ;6;PA;2;2;11;0;3;0;0;0;2
202409;02010478;BANCORBRÁS                                                  ;1;PB;15;9;74;13;126;0;0;2;6
202409;02010478;BANCORBRÁS                                                  ;3;PB;84;11;241;4;148;8;2;1;31
202409;02010478;BANCORBRÁS                                                  ;6;PB;8;4;31;4;21;1;0;4;2
202409;02010478;BANCORBRÁS                                                  ;1;PE;6;6;19;13;60;0;1;5;1
202409;02010478;BANCORBRÁS                                                  ;3;PE;22;3;73;0;36;1;1;0;2
202409;02010478;BANCORBRÁS                                                  ;6;PE;3;2;6;1;7;0;0;1;0
202409;02010478;BANCORBRÁS                                                  ;1;PI;8;6;20;6;30;0;0;0;2
202409;02010478;BANCORBRÁS                                                  ;3;PI;5;1;39;1;45;0;0;0;8
202409;02010478;BANCORBRÁS                                                  ;6;PI;5;2;7;3;6;1;0;3;0
202409;02010478;BANCORBRÁS                                                  ;1;PR;35;16;234;5;114;1;1;3;15
202409;02010478;BANCORBRÁS                                                  ;3;PR;70;2;125;0;43;8;1;0;18
202409;02010478;BANCORBRÁS                                                  ;6;PR;8;1;11;0;6;2;0;0;3
202409;02010478;BANCORBRÁS                                                  ;1;RJ;46;18;226;82;245;2;1;67;23
202409;02010478;BANCORBRÁS                                                  ;3;RJ;13;4;126;11;375;3;1;0;21
202409;02010478;BANCORBRÁS                                                  ;6;RJ;4;2;13;13;10;1;0;9;3
202409;02010478;BANCORBRÁS                                                  ;1;RN;5;4;20;5;33;0;0;3;2
202409;02010478;BANCORBRÁS                                                  ;3;RN;12;1;44;0;27;0;1;0;9
202409;02010478;BANCORBRÁS                                                  ;6;RN;9;1;9;0;6;0;1;0;1
202409;02010478;BANCORBRÁS                                                  ;1;RO;3;2;14;0;13;1;0;0;2
202409;02010478;BANCORBRÁS                                                  ;3;RO;4;1;12;0;2;1;0;0;1
202409;02010478;BANCORBRÁS                                                  ;6;RO;2;1;1;1;4;0;0;0;0
202409;02010478;BANCORBRÁS                                                  ;1;RR;0;2;3;0;4;0;0;0;0
202409;02010478;BANCORBRÁS                                                  ;3;RR;0;0;4;0;2;0;0;0;0
202409;02010478;BANCORBRÁS                                                  ;6;RR;0;0;4;0;0;0;0;0;0
202409;02010478;BANCORBRÁS                                                  ;1;RS;10;9;66;8;55;1;0;2;36
202409;02010478;BANCORBRÁS                                                  ;3;RS;11;4;83;1;44;2;0;0;11
202409;02010478;BANCORBRÁS                                                  ;6;RS;18;7;13;0;20;3;1;0;1
202409;02010478;BANCORBRÁS                                                  ;1;SC;34;12;141;2;62;4;0;1;9
202409;02010478;BANCORBRÁS                                                  ;3;SC;20;1;57;1;46;2;0;1;11
202409;02010478;BANCORBRÁS                                                  ;6;SC;8;1;9;0;6;1;0;0;0
202409;02010478;BANCORBRÁS                                                  ;1;SE;7;5;21;1;15;1;0;0;2
202409;02010478;BANCORBRÁS                                                  ;3;SE;4;0;19;0;1;0;0;0;2
202409;02010478;BANCORBRÁS                                                  ;6;SE;4;1;4;0;0;0;0;0;0
202409;02010478;BANCORBRÁS                                                  ;1;SP;95;34;342;27;245;7;3;5;41
202409;02010478;BANCORBRÁS                                                  ;3;SP;71;8;200;2;163;3;1;0;20
202409;02010478;BANCORBRÁS                                                  ;6;SP;30;8;34;8;29;4;1;5;5
202409;02010478;BANCORBRÁS                                                  ;1;TO;49;11;33;5;59;1;0;3;5
202409;02010478;BANCORBRÁS                                                  ;3;TO;10;2;47;0;26;5;1;0;9
202409;02010478;BANCORBRÁS                                                  ;6;TO;8;1;4;0;2;3;0;0;3
202409;03403333;IRMÃOS DE MARCO ADM CONS LTDA                               ;3;RS;0;0;0;0;1;0;0;0;0
202409;03403333;IRMÃOS DE MARCO ADM CONS LTDA                               ;3;SC;39;40;31;9;8;3;3;2;0
202409;03403333;IRMÃOS DE MARCO ADM CONS LTDA                               ;3;SP;0;0;0;1;0;0;0;1;0
202409;03586655;H. CONSÓRCIO                                                ;1;AL;0;0;0;3;1;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;2;AM;0;0;0;1;0;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;1;BA;0;0;0;1;2;0;0;1;0
202409;03586655;H. CONSÓRCIO                                                ;2;BA;0;0;0;2;8;0;0;1;0
202409;03586655;H. CONSÓRCIO                                                ;1;CE;0;0;0;0;1;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;2;CE;0;0;0;2;0;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;1;DF;0;0;0;9;1;0;0;1;0
202409;03586655;H. CONSÓRCIO                                                ;2;DF;0;0;0;0;1;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;1;ES;0;0;0;0;1;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;2;ES;0;0;0;1;0;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;1;GO;0;0;0;1;4;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;2;GO;0;0;0;0;10;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;1;MA;0;0;0;2;0;0;0;1;0
202409;03586655;H. CONSÓRCIO                                                ;2;MA;0;0;0;3;5;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;1;MG;0;0;0;7;6;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;2;MG;0;0;0;8;13;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;1;MS;0;0;0;2;1;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;2;MS;0;0;0;3;2;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;3;MS;1;0;0;0;0;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;1;MT;0;0;0;6;2;0;0;1;0
202409;03586655;H. CONSÓRCIO                                                ;2;MT;0;1;0;1;14;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;3;MT;0;0;0;0;1;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;4;MT;0;0;0;0;1;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;1;PA;0;0;0;1;1;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;2;PA;0;0;0;1;1;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;3;PA;0;0;0;0;1;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;1;PB;0;0;0;2;0;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;3;PB;1;0;0;0;0;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;1;PE;0;0;0;3;3;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;2;PE;0;0;0;0;5;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;1;PR;45;58;1;218;77;0;0;22;0
202409;03586655;H. CONSÓRCIO                                                ;2;PR;7;2;0;8;23;0;0;1;0
202409;03586655;H. CONSÓRCIO                                                ;3;PR;176;215;0;0;406;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;4;PR;52;66;0;0;162;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;1;RJ;1;0;0;14;3;0;0;1;0
202409;03586655;H. CONSÓRCIO                                                ;2;RJ;0;0;0;5;7;0;0;1;0
202409;03586655;H. CONSÓRCIO                                                ;1;RN;0;0;0;1;2;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;1;RO;0;0;0;1;0;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;2;RO;0;0;0;3;5;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;1;RS;1;0;0;52;32;0;0;2;0
202409;03586655;H. CONSÓRCIO                                                ;2;RS;0;0;0;1;7;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;3;RS;1;0;0;0;0;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;1;SC;10;1;0;125;72;0;0;12;0
202409;03586655;H. CONSÓRCIO                                                ;2;SC;1;0;0;3;9;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;3;SC;10;12;0;0;23;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;4;SC;12;27;0;0;17;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;2;SE;0;0;0;0;1;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;1;SP;1;4;0;188;111;0;0;18;0
202409;03586655;H. CONSÓRCIO                                                ;2;SP;2;2;0;33;62;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;3;SP;0;4;0;0;1;0;0;0;0
202409;03586655;H. CONSÓRCIO                                                ;4;SP;0;1;0;0;1;0;0;0;0
202409;03762395;BRENNER ADM CONS LTDA                                       ;4;DF;0;0;1;0;0;0;0;0;0
202409;03762395;BRENNER ADM CONS LTDA                                       ;4;MS;0;0;1;0;0;0;0;0;0
202409;03762395;BRENNER ADM CONS LTDA                                       ;4;PA;0;0;0;1;0;0;0;0;0
202409;03762395;BRENNER ADM CONS LTDA                                       ;4;PR;0;0;1;0;0;0;0;0;0
202409;03762395;BRENNER ADM CONS LTDA                                       ;4;RS;1301;1048;1452;552;1680;89;90;68;250
202409;03762395;BRENNER ADM CONS LTDA                                       ;4;SC;2;1;3;3;2;0;0;0;0
202409;03762395;BRENNER ADM CONS LTDA                                       ;4;SP;0;0;0;1;0;0;0;0;0
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;AL;0;0;1;0;0;0;0;0;0
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;BA;188;12;348;9;31;13;2;1;22
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;3;BA;3;0;0;0;0;0;0;0;0
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;CE;0;0;2;1;1;0;0;0;0
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;3;CE;1;1;8;0;0;0;0;0;0
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;DF;0;0;3;0;0;0;0;0;0
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;ES;0;0;3;0;5;0;0;0;0
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;GO;8;2;5;1;2;0;0;0;0
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;3;GO;2;0;0;0;0;0;0;0;0
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;MG;73;35;137;30;78;0;0;2;44
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;3;MG;11;3;2;0;0;0;0;0;0
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;MS;1;0;6;0;0;1;0;0;0
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;MT;1;1;6;0;0;0;0;0;0
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;PB;0;0;0;0;1;0;0;0;0
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;PE;2;0;20;2;4;0;0;0;2
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;PI;0;0;1;0;0;0;0;0;0
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;PR;70;9;187;15;41;0;0;4;19
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;3;PR;19;11;19;0;1;0;1;0;0
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;RJ;0;1;24;1;2;0;1;0;3
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;RO;0;0;3;0;0;0;0;0;0
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;RS;23;5;91;7;18;1;1;0;24
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;SC;20;5;74;12;28;2;0;1;22
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;3;SC;2;2;0;0;0;0;0;0;0
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;SE;5;0;26;1;2;0;0;0;2
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;SP;1074;125;2141;148;509;47;3;11;289
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;3;SP;378;96;135;74;63;13;6;3;13
202409;03762583;ÁPICE ADM DE CONSORCIO LTDA                                 ;2;TO;2;0;2;0;0;0;0;0;0
202409;03828278;ADM CONS BECKER LTDA                                        ;1;BA;0;0;1;0;1;0;0;0;0
202409;03828278;ADM CONS BECKER LTDA                                        ;6;BA;0;0;1;0;0;0;0;0;0
202409;03828278;ADM CONS BECKER LTDA                                        ;1;DF;0;0;1;0;0;0;0;0;0
202409;03828278;ADM CONS BECKER LTDA                                        ;4;DF;0;1;0;0;0;0;0;0;0
202409;03828278;ADM CONS BECKER LTDA                                        ;1;GO;0;0;1;0;2;0;0;0;0
202409;03828278;ADM CONS BECKER LTDA                                        ;3;GO;0;0;1;0;0;0;0;0;1
202409;03828278;ADM CONS BECKER LTDA                                        ;6;GO;0;0;0;1;0;0;0;0;0
202409;03828278;ADM CONS BECKER LTDA                                        ;1;MS;0;0;0;0;2;0;0;0;0
202409;03828278;ADM CONS BECKER LTDA                                        ;1;MT;0;0;0;0;1;0;0;0;0
202409;03828278;ADM CONS BECKER LTDA                                        ;4;MT;0;0;1;1;0;0;0;1;0
202409;03828278;ADM CONS BECKER LTDA                                        ;5;MT;1;0;0;0;0;0;0;0;0
202409;03828278;ADM CONS BECKER LTDA                                        ;1;PA;0;0;0;0;1;0;0;0;0
202409;03828278;ADM CONS BECKER LTDA                                        ;1;PR;10;12;40;12;93;0;0;1;0
202409;03828278;ADM CONS BECKER LTDA                                        ;3;PR;13;4;16;3;29;1;0;0;3
202409;03828278;ADM CONS BECKER LTDA                                        ;4;PR;54;17;21;27;55;2;1;5;5
202409;03828278;ADM CONS BECKER LTDA                                        ;5;PR;59;10;29;12;30;9;2;1;10
